folder_path,filename,COO_linkers,cyano_linkers,passed_cif2lammps,passed_lammps,stability
/home/x-sappana/MOFScientist/log/run_2/assembled_mofs,example_MOF_mof-5eb6a359.cif,"['O=C(O)c1ccc(cc1C(=O)O)C1=CC=NC=C1', 'O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=CC=C1']",['N#CC1=CC=CC(=C1)C2=CC=C(C#N)C=C2'],False,False,
/home/x-sappana/MOFScientist/log/run_2/assembled_mofs,example_MOF_mof-b2fd9362.cif,"['O=C(O)c1ccc(cc1C(=O)O)C1=CC=NC=C1', 'O=C(O)c1ccc(cc1C(=O)O)C1=NN=NN1']",['N#CC1=CC=CC(=C1)C2=CC=C(C#N)C=C2'],False,False,
/home/x-sappana/MOFScientist/log/run_2/assembled_mofs,example_MOF_mof-33a8ff36.cif,"['O=C(O)c1ccc(cc1C(=O)O)C1=CC=NC=C1', 'O=C(O)c1ccc(cc1C(=O)O)C1=CC=NC=C1']",['N#CC1=CC=CC(=C1)C2=CC=C(C#N)C=C2'],False,False,
/home/x-sappana/MOFScientist/log/run_2/assembled_mofs,example_MOF_mof-66ebc81b.cif,"['O=C(O)c1ccc(cc1C(=O)O)C1=CC=NC=C1', 'O=C(O)c1ccc(cc1C(=O)O)SC#N']",['N#CC1=CC=CC(=C1)C2=CC=C(C#N)C=C2'],False,False,
/home/x-sappana/MOFScientist/log/run_2/assembled_mofs,example_MOF_mof-ad098375.cif,"['O=C(O)c1ccc(cc1C(=O)O)C1=CC=NC=C1', 'O=C(O)c1cc(cc(c1)C(=O)O)NC(=O)C']",['N#CC1=CC=CC(=C1)C2=CC=C(C#N)C=C2'],False,False,
/home/x-sappana/MOFScientist/log/run_2/assembled_mofs,example_MOF_mof-91356c90.cif,"['O=C(O)c1ccc(cc1C(=O)O)C1=CC=NC=C1', 'O=C(O)c1cc(ccc1C(=O)O)N(=O)=O']",['N#CC1=CC=CC(=C1)C2=CC=C(C#N)C=C2'],False,False,
/home/x-sappana/MOFScientist/log/run_2/assembled_mofs,example_MOF_mof-f49bed69.cif,"['O=C(O)c1ccc(cc1C(=O)O)C1=CC=NC=C1', 'O=C(O)c1cc(cc(c1)C(=O)O)C#CC#C']",['N#CC1=CC=CC(=C1)C2=CC=C(C#N)C=C2'],False,False,
/home/x-sappana/MOFScientist/log/run_2/assembled_mofs,example_MOF_mof-a291a5e2.cif,"['O=C(O)c1ccc(cc1C(=O)O)C1=CC=NC=C1', 'O=C(O)c1cc(ccc1C(=O)O)OC']",['N#CC1=CC=CC(=C1)C2=CC=C(C#N)C=C2'],False,False,
/home/x-sappana/MOFScientist/log/run_2/assembled_mofs,example_MOF_mof-ccc6ae42.cif,"['O=C(O)c1ccc(cc1C(=O)O)C1=CC=NC=C1', 'O=C(O)c1cc(cc(c1)C(=O)O)C(F)(F)F']",['N#CC1=CC=CC(=C1)C2=CC=C(C#N)C=C2'],False,False,
/home/x-sappana/MOFScientist/log/run_2/assembled_mofs,example_MOF_mof-f1041b0e.cif,"['O=C(O)c1ccc(cc1C(=O)O)C1=CC=NC=C1', 'O=C(O)c1cc(cc(c1)C(=O)O)C1=NC=CO1']",['N#CC1=CC=CC(=C1)C2=CC=C(C#N)C=C2'],False,False,
/home/x-sappana/MOFScientist/log/run_2/assembled_mofs,example_MOF_mof-cbff3000.cif,"['O=C(O)c1ccc(cc1C(=O)O)C1=CC=NC=C1', 'O=C(O)c1ccc(cc1C(=O)O)NC(=S)N']",['N#CC1=CC=CC(=C1)C2=CC=C(C#N)C=C2'],False,False,
/home/x-sappana/MOFScientist/log/run_2/assembled_mofs,example_MOF_mof-a3129b77.cif,"['O=C(O)c1ccc(cc1C(=O)O)SC#N', 'O=C(O)c1cc(cc(c1)C(=O)O)C1CC1']",['N#CC1=CC=CC(=C1)C2=CC=C(C#N)C=C2'],False,False,
