folder_path,filename,COO_linkers,cyano_linkers,passed_cif2lammps,passed_lammps,stability
/home/x-sappana/MOFScientist/log/run_1/assembled_mofs,example_MOF_mof-12850f78.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C#N', 'O=C(O)c1cc(cc(c1)C(=O)O)Cl']",['N#CC1=CC=C(C2=CC(C#N)=CC=C2)O1'],True,False,
/home/x-sappana/MOFScientist/log/run_1/assembled_mofs,example_MOF_mof-237ffdc6.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C#N', 'O=C(O)c1cc(cc(c1)C(=O)O)Cl']",['N#CC1=CC=C(C2=CC(C#N)=CC=C2)C=C1'],True,True,0.17720244141312352
/home/x-sappana/MOFScientist/log/run_1/assembled_mofs,example_MOF_mof-237ffdc6.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C#N', 'O=C(O)c1cc(cc(c1)C(=O)O)Cl']",['N#Cc1ccc(C2=CC(C#N)=CC=C2)cc1'],True,True,0.17720244141312352
/home/x-sappana/MOFScientist/log/run_1/assembled_mofs,example_MOF_mof-56a81f87.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C#N', 'O=C(O)c1cc(cc(c1)C(=O)O)Br']",['N#Cc1cc(C2=CC(C#N)=CC=C2)ccc1'],True,True,0.1693947767833791
/home/x-sappana/MOFScientist/log/run_1/assembled_mofs,example_MOF_mof-143a9f3a.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C#N', 'O=C(O)c1cc(cc(c1)C(=O)O)Br']",['N#CC1=CC=C(C2=CC(C#N)=CC=C2)O1'],True,True,0.0769728116046218
/home/x-sappana/MOFScientist/log/run_1/assembled_mofs,example_MOF_mof-f9aa099c.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C#N', 'O=C(O)c1cc(cc(c1)C(=O)O)Br']",['N#CC1=CC=C(C2=CC(C#N)=CC=C2)C=C1'],True,True,0.1801716386763237
/home/x-sappana/MOFScientist/log/run_1/assembled_mofs,example_MOF_mof-f9aa099c.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C#N', 'O=C(O)c1cc(cc(c1)C(=O)O)Br']",['N#Cc1ccc(C2=CC(C#N)=CC=C2)cc1'],True,True,0.1801716386763237
/home/x-sappana/MOFScientist/log/run_1/assembled_mofs,example_MOF_mof-44b934f3.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C#N', 'O=C(O)c1ccc(cc1C(=O)O)C#CC']",['N#Cc1cc(C2=CC(C#N)=CC=C2)ccc1'],False,False,
/home/x-sappana/MOFScientist/log/run_1/assembled_mofs,example_MOF_mof-99687c75.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C#N', 'O=C(O)c1ccc(cc1C(=O)O)C#CC']",['N#CC1=CC=C(C2=CC(C#N)=CC=C2)O1'],False,False,
/home/x-sappana/MOFScientist/log/run_1/assembled_mofs,example_MOF_mof-5e2b8978.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C#N', 'O=C(O)c1ccc(cc1C(=O)O)C#CC']",['N#CC1=CC=C(C2=CC(C#N)=CC=C2)C=C1'],False,False,
